FID,DNBR,MASK,RGB_prefire,RGB_within_fire_period,RGB_post_fire
7123,S2A_L2A_T12UWG_7123_20210510T181921_20210826T182919_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210510T181921_20210826T182919_10m_MASK.TIF,S2A_L2A_T12UWG_7123_20210510T181921_10m_RGB.TIF,-,S2B_L2A_T12UWG_7123_20210826T182919_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210510T181921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210510T181921_20210818T181921_10m_MASK.TIF,S2A_L2A_T12UXG_7123_20210510T181921_10m_RGB.TIF,-,S2A_L2A_T12UXG_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210510T181921_20210816T182919_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210510T181921_20210816T182919_10m_MASK.TIF,S2A_L2A_T12UXG_7123_20210510T181921_10m_RGB.TIF,-,S2B_L2A_T12UXG_7123_20210816T182919_10m_RGB.TIF
7123,S2B_L2A_T12VXH_7123_20210525T181919_20210818T181921_10m_DNBR.TIF,S2B_L2A_T12VXH_7123_20210525T181919_20210818T181921_10m_MASK.TIF,S2B_L2A_T12VXH_7123_20210525T181919_10m_RGB.TIF,-,S2A_L2A_T12VXH_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12VXH_7123_20210523T182921_20210702T182921_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210523T182921_20210702T182921_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210523T182921_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210702T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12VXH_7123_20210523T182921_20210709T181921_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210523T182921_20210709T181921_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210523T182921_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210709T181921_10m_RGB.TIF,-
7123,S2A_L2A_T12VXH_7123_20210523T182921_20210624T181919_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210523T182921_20210624T181919_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210523T182921_10m_RGB.TIF,S2B_L2A_T12VXH_7123_20210624T181919_10m_RGB.TIF,-
7123,S2A_L2A_T12VXH_7123_20210523T182921_20210714T181919_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210523T182921_20210714T181919_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210523T182921_10m_RGB.TIF,S2B_L2A_T12VXH_7123_20210714T181919_10m_RGB.TIF,-
7123,S2A_L2A_T12VXH_7123_20210523T182921_20210722T182921_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210523T182921_20210722T182921_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210523T182921_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210722T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12VXH_7123_20210510T181921_20210702T182921_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210510T181921_20210702T182921_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210702T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12VXH_7123_20210510T181921_20210709T181921_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210510T181921_20210709T181921_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210709T181921_10m_RGB.TIF,-
7123,S2A_L2A_T12VXH_7123_20210510T181921_20210624T181919_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210510T181921_20210624T181919_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210510T181921_10m_RGB.TIF,S2B_L2A_T12VXH_7123_20210624T181919_10m_RGB.TIF,-
7123,S2A_L2A_T12VXH_7123_20210510T181921_20210714T181919_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210510T181921_20210714T181919_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210510T181921_10m_RGB.TIF,S2B_L2A_T12VXH_7123_20210714T181919_10m_RGB.TIF,-
7123,S2A_L2A_T12VXH_7123_20210510T181921_20210722T182921_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210510T181921_20210722T182921_10m_MASK.TIF,S2A_L2A_T12VXH_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210722T182921_10m_RGB.TIF,-
7123,S2B_L2A_T12UWG_7123_20210604T181919_20210629T181921_10m_DNBR.TIF,S2B_L2A_T12UWG_7123_20210604T181919_20210629T181921_10m_MASK.TIF,S2B_L2A_T12UWG_7123_20210604T181919_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210629T181921_10m_RGB.TIF,-
7123,S2B_L2A_T12UWG_7123_20210604T181919_20210712T182921_10m_DNBR.TIF,S2B_L2A_T12UWG_7123_20210604T181919_20210712T182921_10m_MASK.TIF,S2B_L2A_T12UWG_7123_20210604T181919_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210712T182921_10m_RGB.TIF,-
7123,S2B_L2A_T12UWG_7123_20210604T181919_20210722T182921_10m_DNBR.TIF,S2B_L2A_T12UWG_7123_20210604T181919_20210722T182921_10m_MASK.TIF,S2B_L2A_T12UWG_7123_20210604T181919_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210722T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12UWG_7123_20210510T181921_20210629T181921_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210510T181921_20210629T181921_10m_MASK.TIF,S2A_L2A_T12UWG_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210629T181921_10m_RGB.TIF,-
7123,S2A_L2A_T12UWG_7123_20210510T181921_20210712T182921_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210510T181921_20210712T182921_10m_MASK.TIF,S2A_L2A_T12UWG_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210712T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12UWG_7123_20210510T181921_20210722T182921_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210510T181921_20210722T182921_10m_MASK.TIF,S2A_L2A_T12UWG_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210722T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12UXG_7123_20210510T181921_20210629T181921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210510T181921_20210629T181921_10m_MASK.TIF,S2A_L2A_T12UXG_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210629T181921_10m_RGB.TIF,-
7123,S2A_L2A_T12UXG_7123_20210510T181921_20210722T182921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210510T181921_20210722T182921_10m_MASK.TIF,S2A_L2A_T12UXG_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210722T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12UXG_7123_20210510T181921_20210709T181921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210510T181921_20210709T181921_10m_MASK.TIF,S2A_L2A_T12UXG_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210709T181921_10m_RGB.TIF,-
7123,S2A_L2A_T12UXG_7123_20210510T181921_20210712T182921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210510T181921_20210712T182921_10m_MASK.TIF,S2A_L2A_T12UXG_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210712T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12UXG_7123_20210510T181921_20210702T182921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210510T181921_20210702T182921_10m_MASK.TIF,S2A_L2A_T12UXG_7123_20210510T181921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210702T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12UXG_7123_20210510T181921_20210714T181919_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210510T181921_20210714T181919_10m_MASK.TIF,S2A_L2A_T12UXG_7123_20210510T181921_10m_RGB.TIF,S2B_L2A_T12UXG_7123_20210714T181919_10m_RGB.TIF,-
7123,S2B_L2A_T12VXH_7123_20210525T181919_20210702T182921_10m_DNBR.TIF,S2B_L2A_T12VXH_7123_20210525T181919_20210702T182921_10m_MASK.TIF,S2B_L2A_T12VXH_7123_20210525T181919_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210702T182921_10m_RGB.TIF,-
7123,S2B_L2A_T12VXH_7123_20210525T181919_20210709T181921_10m_DNBR.TIF,S2B_L2A_T12VXH_7123_20210525T181919_20210709T181921_10m_MASK.TIF,S2B_L2A_T12VXH_7123_20210525T181919_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210709T181921_10m_RGB.TIF,-
7123,S2B_L2A_T12VXH_7123_20210525T181919_20210624T181919_10m_DNBR.TIF,S2B_L2A_T12VXH_7123_20210525T181919_20210624T181919_10m_MASK.TIF,S2B_L2A_T12VXH_7123_20210525T181919_10m_RGB.TIF,S2B_L2A_T12VXH_7123_20210624T181919_10m_RGB.TIF,-
7123,S2B_L2A_T12VXH_7123_20210525T181919_20210714T181919_10m_DNBR.TIF,S2B_L2A_T12VXH_7123_20210525T181919_20210714T181919_10m_MASK.TIF,S2B_L2A_T12VXH_7123_20210525T181919_10m_RGB.TIF,S2B_L2A_T12VXH_7123_20210714T181919_10m_RGB.TIF,-
7123,S2B_L2A_T12VXH_7123_20210525T181919_20210722T182921_10m_DNBR.TIF,S2B_L2A_T12VXH_7123_20210525T181919_20210722T182921_10m_MASK.TIF,S2B_L2A_T12VXH_7123_20210525T181919_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210722T182921_10m_RGB.TIF,-
7123,S2A_L2A_T12UWG_7123_20210629T181921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210629T181921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210629T181921_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210629T181921_20210729T181921_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210629T181921_20210729T181921_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210629T181921_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210729T181921_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210629T181921_20210816T182919_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210629T181921_20210816T182919_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210629T181921_10m_RGB.TIF,S2B_L2A_T12UWG_7123_20210816T182919_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210629T181921_20210826T182919_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210629T181921_20210826T182919_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210629T181921_10m_RGB.TIF,S2B_L2A_T12UWG_7123_20210826T182919_10m_RGB.TIF
7123,S2A_L2A_T12VXH_7123_20210702T182921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210702T182921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12VXH_7123_20210702T182921_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210629T181921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210629T181921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210629T181921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210629T181921_20210816T182919_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210629T181921_20210816T182919_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210629T181921_10m_RGB.TIF,S2B_L2A_T12UXG_7123_20210816T182919_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210712T182921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210712T182921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210712T182921_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210712T182921_20210729T181921_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210712T182921_20210729T181921_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210712T182921_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210729T181921_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210712T182921_20210816T182919_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210712T182921_20210816T182919_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210712T182921_10m_RGB.TIF,S2B_L2A_T12UWG_7123_20210816T182919_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210712T182921_20210826T182919_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210712T182921_20210826T182919_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210712T182921_10m_RGB.TIF,S2B_L2A_T12UWG_7123_20210826T182919_10m_RGB.TIF
7123,S2A_L2A_T12VXH_7123_20210709T181921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210709T181921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12VXH_7123_20210709T181921_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210722T182921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210722T182921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210722T182921_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210722T182921_20210729T181921_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210722T182921_20210729T181921_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210722T182921_10m_RGB.TIF,S2A_L2A_T12UWG_7123_20210729T181921_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210722T182921_20210816T182919_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210722T182921_20210816T182919_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210722T182921_10m_RGB.TIF,S2B_L2A_T12UWG_7123_20210816T182919_10m_RGB.TIF
7123,S2A_L2A_T12UWG_7123_20210722T182921_20210826T182919_10m_DNBR.TIF,S2A_L2A_T12UWG_7123_20210722T182921_20210826T182919_10m_MASK.TIF,-,S2A_L2A_T12UWG_7123_20210722T182921_10m_RGB.TIF,S2B_L2A_T12UWG_7123_20210826T182919_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210722T182921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210722T182921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210722T182921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210722T182921_20210816T182919_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210722T182921_20210816T182919_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210722T182921_10m_RGB.TIF,S2B_L2A_T12UXG_7123_20210816T182919_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210709T181921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210709T181921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210709T181921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210709T181921_20210816T182919_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210709T181921_20210816T182919_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210709T181921_10m_RGB.TIF,S2B_L2A_T12UXG_7123_20210816T182919_10m_RGB.TIF
7123,S2B_L2A_T12VXH_7123_20210624T181919_20210818T181921_10m_DNBR.TIF,S2B_L2A_T12VXH_7123_20210624T181919_20210818T181921_10m_MASK.TIF,-,S2B_L2A_T12VXH_7123_20210624T181919_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210712T182921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210712T182921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210712T182921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210712T182921_20210816T182919_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210712T182921_20210816T182919_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210712T182921_10m_RGB.TIF,S2B_L2A_T12UXG_7123_20210816T182919_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210702T182921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210702T182921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210702T182921_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12UXG_7123_20210702T182921_20210816T182919_10m_DNBR.TIF,S2A_L2A_T12UXG_7123_20210702T182921_20210816T182919_10m_MASK.TIF,-,S2A_L2A_T12UXG_7123_20210702T182921_10m_RGB.TIF,S2B_L2A_T12UXG_7123_20210816T182919_10m_RGB.TIF
7123,S2B_L2A_T12VXH_7123_20210714T181919_20210818T181921_10m_DNBR.TIF,S2B_L2A_T12VXH_7123_20210714T181919_20210818T181921_10m_MASK.TIF,-,S2B_L2A_T12VXH_7123_20210714T181919_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210818T181921_10m_RGB.TIF
7123,S2A_L2A_T12VXH_7123_20210722T182921_20210818T181921_10m_DNBR.TIF,S2A_L2A_T12VXH_7123_20210722T182921_20210818T181921_10m_MASK.TIF,-,S2A_L2A_T12VXH_7123_20210722T182921_10m_RGB.TIF,S2A_L2A_T12VXH_7123_20210818T181921_10m_RGB.TIF
7123,S2B_L2A_T12UXG_7123_20210714T181919_20210818T181921_10m_DNBR.TIF,S2B_L2A_T12UXG_7123_20210714T181919_20210818T181921_10m_MASK.TIF,-,S2B_L2A_T12UXG_7123_20210714T181919_10m_RGB.TIF,S2A_L2A_T12UXG_7123_20210818T181921_10m_RGB.TIF
7123,S2B_L2A_T12UXG_7123_20210714T181919_20210816T182919_10m_DNBR.TIF,S2B_L2A_T12UXG_7123_20210714T181919_20210816T182919_10m_MASK.TIF,-,S2B_L2A_T12UXG_7123_20210714T181919_10m_RGB.TIF,S2B_L2A_T12UXG_7123_20210816T182919_10m_RGB.TIF
7123,LC08_L1TP_040021_7123_20210613_20210731_10m_DNBR.TIF,LC08_L1TP_040021_7123_20210613_20210731_10m_MASK.TIF,LC08_L1TP_040021_7123_20210613_10m_RGB.TIF,-,LC08_L1TP_040021_7123_20210731_10m_RGB.TIF
7123,LC08_L1TP_041021_7123_20210503_20210722_10m_DNBR.TIF,LC08_L1TP_041021_7123_20210503_20210722_10m_MASK.TIF,LC08_L1TP_041021_7123_20210503_10m_RGB.TIF,LC08_L1TP_041021_7123_20210722_10m_RGB.TIF,-
7123,LC08_L1TP_041021_7123_20210604_20210722_10m_DNBR.TIF,LC08_L1TP_041021_7123_20210604_20210722_10m_MASK.TIF,LC08_L1TP_041021_7123_20210604_10m_RGB.TIF,LC08_L1TP_041021_7123_20210722_10m_RGB.TIF,-
47422,S2A_L2A_T21LUC_47422_20210615T140051_20210725T140101_10m_DNBR.TIF,S2A_L2A_T21LUC_47422_20210615T140051_20210725T140101_10m_MASK.TIF,S2A_L2A_T21LUC_47422_20210615T140051_10m_RGB.TIF,S2A_L2A_T21LUC_47422_20210725T140101_10m_RGB.TIF,-
47422,S2A_L2A_T21LUC_47422_20210615T140051_20210730T140059_10m_DNBR.TIF,S2A_L2A_T21LUC_47422_20210615T140051_20210730T140059_10m_MASK.TIF,S2A_L2A_T21LUC_47422_20210615T140051_10m_RGB.TIF,S2B_L2A_T21LUC_47422_20210730T140059_10m_RGB.TIF,-
47422,S2A_L2A_T21LVC_47422_20210705T140101_20210730T140059_10m_DNBR.TIF,S2A_L2A_T21LVC_47422_20210705T140101_20210730T140059_10m_MASK.TIF,S2A_L2A_T21LVC_47422_20210705T140101_10m_RGB.TIF,S2B_L2A_T21LVC_47422_20210730T140059_10m_RGB.TIF,-
47422,S2A_L2A_T21LVC_47422_20210705T140101_20210725T140101_10m_DNBR.TIF,S2A_L2A_T21LVC_47422_20210705T140101_20210725T140101_10m_MASK.TIF,S2A_L2A_T21LVC_47422_20210705T140101_10m_RGB.TIF,S2A_L2A_T21LVC_47422_20210725T140101_10m_RGB.TIF,-
47422,S2A_L2A_T21KUA_47422_20210708T141051_20210725T140101_10m_DNBR.TIF,S2A_L2A_T21KUA_47422_20210708T141051_20210725T140101_10m_MASK.TIF,S2A_L2A_T21KUA_47422_20210708T141051_10m_RGB.TIF,S2A_L2A_T21KUA_47422_20210725T140101_10m_RGB.TIF,-
47422,S2A_L2A_T21KUB_47422_20210708T141051_20211013T140101_10m_DNBR.TIF,S2A_L2A_T21KUB_47422_20210708T141051_20211013T140101_10m_MASK.TIF,S2A_L2A_T21KUB_47422_20210708T141051_10m_RGB.TIF,S2A_L2A_T21KUB_47422_20211013T140101_10m_RGB.TIF,-
47422,S2B_L2A_T21LVC_47422_20210620T140059_20210730T140059_10m_DNBR.TIF,S2B_L2A_T21LVC_47422_20210620T140059_20210730T140059_10m_MASK.TIF,S2B_L2A_T21LVC_47422_20210620T140059_10m_RGB.TIF,S2B_L2A_T21LVC_47422_20210730T140059_10m_RGB.TIF,-
47422,S2B_L2A_T21LVC_47422_20210620T140059_20210725T140101_10m_DNBR.TIF,S2B_L2A_T21LVC_47422_20210620T140059_20210725T140101_10m_MASK.TIF,S2B_L2A_T21LVC_47422_20210620T140059_10m_RGB.TIF,S2A_L2A_T21LVC_47422_20210725T140101_10m_RGB.TIF,-
47422,S2A_L2A_T21KUB_47422_20210615T140051_20211013T140101_10m_DNBR.TIF,S2A_L2A_T21KUB_47422_20210615T140051_20211013T140101_10m_MASK.TIF,S2A_L2A_T21KUB_47422_20210615T140051_10m_RGB.TIF,S2A_L2A_T21KUB_47422_20211013T140101_10m_RGB.TIF,-
47422,S2A_L2A_T21LVC_47422_20210615T140051_20210730T140059_10m_DNBR.TIF,S2A_L2A_T21LVC_47422_20210615T140051_20210730T140059_10m_MASK.TIF,S2A_L2A_T21LVC_47422_20210615T140051_10m_RGB.TIF,S2B_L2A_T21LVC_47422_20210730T140059_10m_RGB.TIF,-
47422,S2A_L2A_T21LVC_47422_20210615T140051_20210725T140101_10m_DNBR.TIF,S2A_L2A_T21LVC_47422_20210615T140051_20210725T140101_10m_MASK.TIF,S2A_L2A_T21LVC_47422_20210615T140051_10m_RGB.TIF,S2A_L2A_T21LVC_47422_20210725T140101_10m_RGB.TIF,-
47422,S2B_L2A_T21LVC_47422_20210703T141049_20210730T140059_10m_DNBR.TIF,S2B_L2A_T21LVC_47422_20210703T141049_20210730T140059_10m_MASK.TIF,S2B_L2A_T21LVC_47422_20210703T141049_10m_RGB.TIF,S2B_L2A_T21LVC_47422_20210730T140059_10m_RGB.TIF,-
47422,S2B_L2A_T21LVC_47422_20210703T141049_20210725T140101_10m_DNBR.TIF,S2B_L2A_T21LVC_47422_20210703T141049_20210725T140101_10m_MASK.TIF,S2B_L2A_T21LVC_47422_20210703T141049_10m_RGB.TIF,S2A_L2A_T21LVC_47422_20210725T140101_10m_RGB.TIF,-
47422,S2A_L2A_T21KUA_47422_20210705T140101_20210725T140101_10m_DNBR.TIF,S2A_L2A_T21KUA_47422_20210705T140101_20210725T140101_10m_MASK.TIF,S2A_L2A_T21KUA_47422_20210705T140101_10m_RGB.TIF,S2A_L2A_T21KUA_47422_20210725T140101_10m_RGB.TIF,-
47422,S2A_L2A_T21KUB_47422_20210625T140051_20211013T140101_10m_DNBR.TIF,S2A_L2A_T21KUB_47422_20210625T140051_20211013T140101_10m_MASK.TIF,S2A_L2A_T21KUB_47422_20210625T140051_10m_RGB.TIF,S2A_L2A_T21KUB_47422_20211013T140101_10m_RGB.TIF,-
47422,LC08_L1TP_228071_47422_20210704_20211227_10m_DNBR.TIF,LC08_L1TP_228071_47422_20210704_20211227_10m_MASK.TIF,LC08_L1TP_228071_47422_20210704_10m_RGB.TIF,-,LC08_L1TP_228071_47422_20211227_10m_RGB.TIF
47422,LC08_L1TP_227072_47422_20210713_20211228_10m_DNBR.TIF,LC08_L1TP_227072_47422_20210713_20211228_10m_MASK.TIF,LC08_L1TP_227072_47422_20210713_10m_RGB.TIF,-,LC09_L1TP_227072_47422_20211228_10m_RGB.TIF
47422,LC08_L1TP_227072_47422_20210526_20211228_10m_DNBR.TIF,LC08_L1TP_227072_47422_20210526_20211228_10m_MASK.TIF,LC08_L1TP_227072_47422_20210526_10m_RGB.TIF,-,LC09_L1TP_227072_47422_20211228_10m_RGB.TIF
47422,LC08_L1TP_227073_47422_20210713_20211228_10m_DNBR.TIF,LC08_L1TP_227073_47422_20210713_20211228_10m_MASK.TIF,LC08_L1TP_227073_47422_20210713_10m_RGB.TIF,-,LC09_L1TP_227073_47422_20211228_10m_RGB.TIF
47422,LC08_L1TP_228072_47422_20210704_20211227_10m_DNBR.TIF,LC08_L1TP_228072_47422_20210704_20211227_10m_MASK.TIF,LC08_L1TP_228072_47422_20210704_10m_RGB.TIF,-,LC08_L1TP_228072_47422_20211227_10m_RGB.TIF
47422,LC08_L1TP_227073_47422_20210526_20211228_10m_DNBR.TIF,LC08_L1TP_227073_47422_20210526_20211228_10m_MASK.TIF,LC08_L1TP_227073_47422_20210526_10m_RGB.TIF,-,LC09_L1TP_227073_47422_20211228_10m_RGB.TIF
47422,LC08_L1TP_228072_47422_20210517_20211227_10m_DNBR.TIF,LC08_L1TP_228072_47422_20210517_20211227_10m_MASK.TIF,LC08_L1TP_228072_47422_20210517_10m_RGB.TIF,-,LC08_L1TP_228072_47422_20211227_10m_RGB.TIF
47422,LC08_L1TP_229072_47422_20210711_20211031_10m_DNBR.TIF,LC08_L1TP_229072_47422_20210711_20211031_10m_MASK.TIF,LC08_L1TP_229072_47422_20210711_10m_RGB.TIF,-,LC08_L1TP_229072_47422_20211031_10m_RGB.TIF
47422,LC08_L1TP_228071_47422_20210704_20210821_10m_DNBR.TIF,LC08_L1TP_228071_47422_20210704_20210821_10m_MASK.TIF,LC08_L1TP_228071_47422_20210704_10m_RGB.TIF,LC08_L1TP_228071_47422_20210821_10m_RGB.TIF,-
47422,LC08_L1TP_228071_47422_20210704_20211008_10m_DNBR.TIF,LC08_L1TP_228071_47422_20210704_20211008_10m_MASK.TIF,LC08_L1TP_228071_47422_20210704_10m_RGB.TIF,LC08_L1TP_228071_47422_20211008_10m_RGB.TIF,-
47422,LC08_L1TP_228071_47422_20210704_20210906_10m_DNBR.TIF,LC08_L1TP_228071_47422_20210704_20210906_10m_MASK.TIF,LC08_L1TP_228071_47422_20210704_10m_RGB.TIF,LC08_L1TP_228071_47422_20210906_10m_RGB.TIF,-
